t1701161974-9,variation,t1701161974-9,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--uvpBdcfm--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_430/c_crop,g_north_west,h_573,w_430,x_0,y_0/g_north_west,u_upload:v1462829031:production:blanks:smcupo4g3qjijkjekutt,x_-410,y_-350/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,9,Gender,Female Fit,,1,,Style,Classic T-Shirt,,1,,Size,S,,1,,Color,Red,,1,
t1701161974-10,variation,t1701161974-10,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--pP4hhnyT--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_470/c_crop,g_north_west,h_626,w_470,x_0,y_0/g_north_west,u_upload:v1464728911:production:blanks:fmu8dofkfpwkaqtpjyow,x_-395,y_-325/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,10,Gender,Male Fit,,1,,Style,Classic T-Shirt,,1,,Size,S,,1,,Color,Slate,,1,
t1701161974-11,variation,t1701161974-11,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Heavyweight T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--68lE7XJm--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_428/c_crop,g_north_west,h_572,w_428,x_0,y_0/g_north_west,u_upload:v1539738856:production:blanks:zkjmot1arjkqqqzw19om,x_-415,y_-330/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,11,Gender,Female Fit,,1,,Style,Heavyweight T-Shirt,,1,,Size,S,,1,,Color,Heather,,1,
t1701161974-12,variation,t1701161974-12,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--9ur-83P5--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_470/c_crop,g_north_west,h_626,w_470,x_0,y_0/g_north_west,u_upload:v1462829021:production:blanks:ypmyd1fntg5klzifbc7n,x_-395,y_-325/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,12,Gender,Male Fit,,1,,Style,Classic T-Shirt,,1,,Size,L,,1,,Color,Red,,1,
t1701161974-13,variation,t1701161974-13,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--tvpI8Pl1--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_430/c_crop,g_north_west,h_573,w_430,x_0,y_0/g_north_west,u_upload:v1464728921:production:blanks:jthqadfkafpfmtur1rz2,x_-410,y_-350/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,13,Gender,Female Fit,,1,,Style,Classic T-Shirt,,1,,Size,M,,1,,Color,Yellow,,1,
t1701161974-14,variation,t1701161974-14,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--ICbh5IdP--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_470/c_crop,g_north_west,h_626,w_470,x_0,y_0/g_north_west,u_upload:v1462829024:production:blanks:a59x1cgomgu5lprfjlmi,x_-395,y_-325/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,14,Gender,Male Fit,,1,,Style,Classic T-Shirt,,1,,Size,XL,,1,,Color,White,,1,
t1701161974-15,variation,t1701161974-15,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--7ZQVn-aY--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_470/c_crop,g_north_west,h_626,w_470,x_0,y_0/g_north_west,u_upload:v1571669491:production:blanks:wrrzmmnvfbf1nk8hcfhh,x_-395,y_-325/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,15,Gender,Male Fit,,1,,Style,Classic T-Shirt,,1,,Size,L,,1,,Color,Teal,,1,
t1701161974-16,variation,t1701161974-16,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--TZ3yvCDl--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_462/c_crop,g_north_west,h_616,w_462,x_0,y_0/g_north_west,u_upload:v1571669495:production:blanks:onkrznolljmxzctxljuy,x_-399,y_-307/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,16,Gender,Male Fit,,1,,Style,Classic T-Shirt,,1,,Size,M,,1,,Color,Turquoise Heather,,1,
t1701161974-17,variation,t1701161974-17,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--5bS_WVre--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_470/c_crop,g_north_west,h_626,w_470,x_0,y_0/g_north_west,u_upload:v1462829017:production:blanks:qe3008lhp5hquxmwp4a0,x_-395,y_-325/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,17,Gender,Male Fit,,1,,Style,Classic T-Shirt,,1,,Size,XL,,1,,Color,Creme,,1,
t1701161974-18,variation,t1701161974-18,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--fUn6Ovkc--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_470/c_crop,g_north_west,h_626,w_470,x_0,y_0/g_north_west,u_upload:v1681922651:production:blanks:y1sjpsm3xn47pc1r6s6f,x_-395,y_-325/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,18,Gender,Male Fit,,1,,Style,Classic T-Shirt,,1,,Size,M,,1,,Color,Soft Pink,,1,
t1701161974-19,variation,t1701161974-19,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--7ZQVn-aY--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_470/c_crop,g_north_west,h_626,w_470,x_0,y_0/g_north_west,u_upload:v1571669491:production:blanks:wrrzmmnvfbf1nk8hcfhh,x_-395,y_-325/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,19,Gender,Male Fit,,1,,Style,Classic T-Shirt,,1,,Size,M,,1,,Color,Teal,,1,
t1701161974-20,variation,t1701161974-20,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--w_x-5W-U--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_430/c_crop,g_north_west,h_573,w_430,x_0,y_0/g_north_west,u_upload:v1462829027:production:blanks:otmkddzpxvsfdeqwnupa,x_-410,y_-350/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,20,Gender,Female Fit,,1,,Style,Classic T-Shirt,,1,,Size,XL,,1,,Color,Creme,,1,
t1701161974-21,variation,t1701161974-21,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--V-cK-sGL--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_430/c_crop,g_north_west,h_573,w_430,x_0,y_0/g_north_west,u_upload:v1462829028:production:blanks:ii7plwa8fbxd7h1vqy5t,x_-410,y_-350/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,21,Gender,Female Fit,,1,,Style,Classic T-Shirt,,1,,Size,M,,1,,Color,Heather,,1,
t1701161974-22,variation,t1701161974-22,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--pYYAPUKJ--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_430/c_crop,g_north_west,h_573,w_430,x_0,y_0/g_north_west,u_upload:v1462829029:production:blanks:bdrmiqtxqhyykkqnfs4d,x_-410,y_-350/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,22,Gender,Female Fit,,1,,Style,Classic T-Shirt,,1,,Size,M,,1,,Color,Kelly,,1,
t1701161974-23,variation,t1701161974-23,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--ICbh5IdP--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_470/c_crop,g_north_west,h_626,w_470,x_0,y_0/g_north_west,u_upload:v1462829024:production:blanks:a59x1cgomgu5lprfjlmi,x_-395,y_-325/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,23,Gender,Male Fit,,1,,Style,Classic T-Shirt,,1,,Size,S,,1,,Color,White,,1,
t1701161974-24,variation,t1701161974-24,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--minpRKrJ--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_470/c_crop,g_north_west,h_626,w_470,x_0,y_0/g_north_west,u_upload:v1462829019:production:blanks:ipv78ghaupktk9ogkdxg,x_-395,y_-325/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,24,Gender,Male Fit,,1,,Style,Classic T-Shirt,,1,,Size,L,,1,,Color,Kelly,,1,
t1701161974-25,variation,t1701161974-25,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--yLZflJYw--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_430/c_crop,g_north_west,h_573,w_430,x_0,y_0/g_north_west,u_upload:v1462829033:production:blanks:xdvkvknkjac8i2ovwz3c,x_-410,y_-350/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,25,Gender,Female Fit,,1,,Style,Classic T-Shirt,,1,,Size,S,,1,,Color,White,,1,
t1701161974-26,variation,t1701161974-26,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--minpRKrJ--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_470/c_crop,g_north_west,h_626,w_470,x_0,y_0/g_north_west,u_upload:v1462829019:production:blanks:ipv78ghaupktk9ogkdxg,x_-395,y_-325/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,26,Gender,Male Fit,,1,,Style,Classic T-Shirt,,1,,Size,XL,,1,,Color,Kelly,,1,
t1701161974-27,variation,t1701161974-27,"People, One Star, Fucking Nightmare, Would Not Recommend Sarcastic Review T-Shirt",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,1,,,15,Classic T-Shirt,,,"https://res.cloudinary.com/teepublic/image/private/s--5bS_WVre--/t_Resized%20Artwork/c_crop,x_10,y_10/c_fit,w_470/c_crop,g_north_west,h_626,w_470,x_0,y_0/g_north_west,u_upload:v1462829017:production:blanks:qe3008lhp5hquxmwp4a0,x_-395,y_-325/b_rgb:eeeeee/c_limit,f_auto,h_630,q_auto:good:420,w_630/v1691540648/production/designs/8085793_1.jpg",,,t1701161974,,,,,,27,Gender,Male Fit,,1,,Style,Classic T-Shirt,,1,,Size,M,,1,,Color,Creme,,1,
